round,Country,driverCode,points,year,AirTemp,Humidity,Pressure,TrackTemp,WindSpeed,Rainfall
3,Chinese,HUL,8.0,2018,19.446428571428573,24.089285714285715,1018.13125,37.01964285714286,1.8375,False
3,Chinese,ALO,6.0,2018,19.446428571428573,24.089285714285715,1018.13125,37.01964285714286,1.8375,False
3,Chinese,VET,4.0,2018,19.446428571428573,24.089285714285715,1018.13125,37.01964285714286,1.8375,False
3,Chinese,SAI,2.0,2018,19.446428571428573,24.089285714285715,1018.13125,37.01964285714286,1.8375,False
3,Chinese,MAG,1.0,2018,19.446428571428573,24.089285714285715,1018.13125,37.01964285714286,1.8375,False
3,Chinese,OCO,0.0,2018,19.446428571428573,24.089285714285715,1018.13125,37.01964285714286,1.8375,False
3,Chinese,PER,0.0,2018,19.446428571428573,24.089285714285715,1018.13125,37.01964285714286,1.8375,False
3,Chinese,VAN,0.0,2018,19.446428571428573,24.089285714285715,1018.13125,37.01964285714286,1.8375,False
3,Chinese,STR,0.0,2018,19.446428571428573,24.089285714285715,1018.13125,37.01964285714286,1.8375,False
3,Chinese,SIR,0.0,2018,19.446428571428573,24.089285714285715,1018.13125,37.01964285714286,1.8375,False
3,Chinese,ERI,0.0,2018,19.446428571428573,24.089285714285715,1018.13125,37.01964285714286,1.8375,False
3,Chinese,GRO,0.0,2018,19.446428571428573,24.089285714285715,1018.13125,37.01964285714286,1.8375,False
3,Chinese,GAS,0.0,2018,19.446428571428573,24.089285714285715,1018.13125,37.01964285714286,1.8375,False
3,Chinese,LEC,0.0,2018,19.446428571428573,24.089285714285715,1018.13125,37.01964285714286,1.8375,False
3,Chinese,HAR,0.0,2018,19.446428571428573,24.089285714285715,1018.13125,37.01964285714286,1.8375,False
4,Azerbaijan,HAM,25.0,2018,16.66140350877193,45.651754385964914,1021.9131578947369,25.25175438596491,2.22280701754386,False
4,Azerbaijan,RAI,,2018,16.66140350877193,45.651754385964914,1021.9131578947369,25.25175438596491,2.22280701754386,False
4,Azerbaijan,PER,21.0,2018,16.66140350877193,45.651754385964914,1021.9131578947369,25.25175438596491,2.22280701754386,False
4,Azerbaijan,VET,12.0,2018,16.66140350877193,45.651754385964914,1021.9131578947369,25.25175438596491,2.22280701754386,False
4,Azerbaijan,SAI,15.0,2018,16.66140350877193,45.651754385964914,1021.9131578947369,25.25175438596491,2.22280701754386,False
4,Azerbaijan,LEC,15.0,2018,16.66140350877193,45.651754385964914,1021.9131578947369,25.25175438596491,2.22280701754386,False
4,Azerbaijan,ALO,6.0,2018,16.66140350877193,45.651754385964914,1021.9131578947369,25.25175438596491,2.22280701754386,False
4,Azerbaijan,STR,4.0,2018,16.66140350877193,45.651754385964914,1021.9131578947369,25.25175438596491,2.22280701754386,False
4,Azerbaijan,VAN,,2018,16.66140350877193,45.651754385964914,1021.9131578947369,25.25175438596491,2.22280701754386,False
4,Azerbaijan,HAR,,2018,16.66140350877193,45.651754385964914,1021.9131578947369,25.25175438596491,2.22280701754386,False
4,Azerbaijan,ERI,,2018,16.66140350877193,45.651754385964914,1021.9131578947369,25.25175438596491,2.22280701754386,False
4,Azerbaijan,GAS,0.0,2018,16.66140350877193,45.651754385964914,1021.9131578947369,25.25175438596491,2.22280701754386,False
4,Azerbaijan,MAG,1.0,2018,16.66140350877193,45.651754385964914,1021.9131578947369,25.25175438596491,2.22280701754386,False
4,Azerbaijan,BOT,2.0,2018,16.66140350877193,45.651754385964914,1021.9131578947369,25.25175438596491,2.22280701754386,False
4,Azerbaijan,GRO,,2018,16.66140350877193,45.651754385964914,1021.9131578947369,25.25175438596491,2.22280701754386,False
4,Azerbaijan,VER,8.0,2018,16.66140350877193,45.651754385964914,1021.9131578947369,25.25175438596491,2.22280701754386,False
4,Azerbaijan,RIC,3.0,2018,16.66140350877193,45.651754385964914,1021.9131578947369,25.25175438596491,2.22280701754386,False
4,Azerbaijan,HUL,,2018,16.66140350877193,45.651754385964914,1021.9131578947369,25.25175438596491,2.22280701754386,False
4,Azerbaijan,OCO,0.0,2018,16.66140350877193,45.651754385964914,1021.9131578947369,25.25175438596491,2.22280701754386,False
4,Azerbaijan,SIR,,2018,16.66140350877193,45.651754385964914,1021.9131578947369,25.25175438596491,2.22280701754386,False
5,Spanish,HAM,25.0,2018,16.050476190476193,52.28666666666667,1001.5419047619048,32.33904761904761,1.9523809523809523,False
5,Spanish,BOT,18.0,2018,16.050476190476193,52.28666666666667,1001.5419047619048,32.33904761904761,1.9523809523809523,False
5,Spanish,VER,15.0,2018,16.050476190476193,52.28666666666667,1001.5419047619048,32.33904761904761,1.9523809523809523,False
5,Spanish,VET,12.0,2018,16.050476190476193,52.28666666666667,1001.5419047619048,32.33904761904761,1.9523809523809523,False
5,Spanish,RIC,10.0,2018,16.050476190476193,52.28666666666667,1001.5419047619048,32.33904761904761,1.9523809523809523,False
5,Spanish,MAG,8.0,2018,16.050476190476193,52.28666666666667,1001.5419047619048,32.33904761904761,1.9523809523809523,False
5,Spanish,SAI,6.0,2018,16.050476190476193,52.28666666666667,1001.5419047619048,32.33904761904761,1.9523809523809523,False
5,Spanish,ALO,4.0,2018,16.050476190476193,52.28666666666667,1001.5419047619048,32.33904761904761,1.9523809523809523,False
5,Spanish,PER,2.0,2018,16.050476190476193,52.28666666666667,1001.5419047619048,32.33904761904761,1.9523809523809523,False
5,Spanish,LEC,1.0,2018,16.050476190476193,52.28666666666667,1001.5419047619048,32.33904761904761,1.9523809523809523,False
5,Spanish,STR,0.0,2018,16.050476190476193,52.28666666666667,1001.5419047619048,32.33904761904761,1.9523809523809523,False
5,Spanish,HAR,0.0,2018,16.050476190476193,52.28666666666667,1001.5419047619048,32.33904761904761,1.9523809523809523,False
5,Spanish,ERI,0.0,2018,16.050476190476193,52.28666666666667,1001.5419047619048,32.33904761904761,1.9523809523809523,False
5,Spanish,SIR,0.0,2018,16.050476190476193,52.28666666666667,1001.5419047619048,32.33904761904761,1.9523809523809523,False
5,Spanish,VAN,0.0,2018,16.050476190476193,52.28666666666667,1001.5419047619048,32.33904761904761,1.9523809523809523,False
5,Spanish,OCO,0.0,2018,16.050476190476193,52.28666666666667,1001.5419047619048,32.33904761904761,1.9523809523809523,False
5,Spanish,RAI,0.0,2018,16.050476190476193,52.28666666666667,1001.5419047619048,32.33904761904761,1.9523809523809523,False
5,Spanish,GRO,0.0,2018,16.050476190476193,52.28666666666667,1001.5419047619048,32.33904761904761,1.9523809523809523,False
5,Spanish,GAS,0.0,2018,16.050476190476193,52.28666666666667,1001.5419047619048,32.33904761904761,1.9523809523809523,False
5,Spanish,HUL,0.0,2018,16.050476190476193,52.28666666666667,1001.5419047619048,32.33904761904761,1.9523809523809523,False
6,Monaco,RIC,25.0,2018,26.640707964601766,50.89292035398231,1015.2106194690268,34.60973451327434,1.382300884955752,False
6,Monaco,VET,18.0,2018,26.640707964601766,50.89292035398231,1015.2106194690268,34.60973451327434,1.382300884955752,False
6,Monaco,HAM,15.0,2018,26.640707964601766,50.89292035398231,1015.2106194690268,34.60973451327434,1.382300884955752,False
6,Monaco,RAI,12.0,2018,26.640707964601766,50.89292035398231,1015.2106194690268,34.60973451327434,1.382300884955752,False
6,Monaco,BOT,10.0,2018,26.640707964601766,50.89292035398231,1015.2106194690268,34.60973451327434,1.382300884955752,False
6,Monaco,OCO,8.0,2018,26.640707964601766,50.89292035398231,1015.2106194690268,34.60973451327434,1.382300884955752,False
6,Monaco,GAS,6.0,2018,26.640707964601766,50.89292035398231,1015.2106194690268,34.60973451327434,1.382300884955752,False
6,Monaco,HUL,4.0,2018,26.640707964601766,50.89292035398231,1015.2106194690268,34.60973451327434,1.382300884955752,False
6,Monaco,VER,2.0,2018,26.640707964601766,50.89292035398231,1015.2106194690268,34.60973451327434,1.382300884955752,False
6,Monaco,SAI,1.0,2018,26.640707964601766,50.89292035398231,1015.2106194690268,34.60973451327434,1.382300884955752,False
6,Monaco,ERI,0.0,2018,26.640707964601766,50.89292035398231,1015.2106194690268,34.60973451327434,1.382300884955752,False
6,Monaco,PER,0.0,2018,26.640707964601766,50.89292035398231,1015.2106194690268,34.60973451327434,1.382300884955752,False
6,Monaco,MAG,0.0,2018,26.640707964601766,50.89292035398231,1015.2106194690268,34.60973451327434,1.382300884955752,False
6,Monaco,VAN,0.0,2018,26.640707964601766,50.89292035398231,1015.2106194690268,34.60973451327434,1.382300884955752,False
6,Monaco,GRO,0.0,2018,26.640707964601766,50.89292035398231,1015.2106194690268,34.60973451327434,1.382300884955752,False
6,Monaco,SIR,0.0,2018,26.640707964601766,50.89292035398231,1015.2106194690268,34.60973451327434,1.382300884955752,False
6,Monaco,STR,0.0,2018,26.640707964601766,50.89292035398231,1015.2106194690268,34.60973451327434,1.382300884955752,False
6,Monaco,LEC,0.0,2018,26.640707964601766,50.89292035398231,1015.2106194690268,34.60973451327434,1.382300884955752,False
6,Monaco,HAR,0.0,2018,26.640707964601766,50.89292035398231,1015.2106194690268,34.60973451327434,1.382300884955752,False
6,Monaco,ALO,0.0,2018,26.640707964601766,50.89292035398231,1015.2106194690268,34.60973451327434,1.382300884955752,False
7,Canadian,VET,25.0,2018,20.52358490566038,27.82547169811321,1017.5150943396228,36.94905660377359,2.471698113207547,False
7,Canadian,BOT,18.0,2018,20.52358490566038,27.82547169811321,1017.5150943396228,36.94905660377359,2.471698113207547,False
7,Canadian,VER,15.0,2018,20.52358490566038,27.82547169811321,1017.5150943396228,36.94905660377359,2.471698113207547,False
7,Canadian,RIC,12.0,2018,20.52358490566038,27.82547169811321,1017.5150943396228,36.94905660377359,2.471698113207547,False
7,Canadian,HAM,10.0,2018,20.52358490566038,27.82547169811321,1017.5150943396228,36.94905660377359,2.471698113207547,False
7,Canadian,RAI,8.0,2018,20.52358490566038,27.82547169811321,1017.5150943396228,36.94905660377359,2.471698113207547,False
7,Canadian,HUL,6.0,2018,20.52358490566038,27.82547169811321,1017.5150943396228,36.94905660377359,2.471698113207547,False
7,Canadian,SAI,4.0,2018,20.52358490566038,27.82547169811321,1017.5150943396228,36.94905660377359,2.471698113207547,False
7,Canadian,OCO,2.0,2018,20.52358490566038,27.82547169811321,1017.5150943396228,36.94905660377359,2.471698113207547,False
7,Canadian,LEC,1.0,2018,20.52358490566038,27.82547169811321,1017.5150943396228,36.94905660377359,2.471698113207547,False
7,Canadian,GAS,0.0,2018,20.52358490566038,27.82547169811321,1017.5150943396228,36.94905660377359,2.471698113207547,False
7,Canadian,GRO,0.0,2018,20.52358490566038,27.82547169811321,1017.5150943396228,36.94905660377359,2.471698113207547,False
7,Canadian,MAG,0.0,2018,20.52358490566038,27.82547169811321,1017.5150943396228,36.94905660377359,2.471698113207547,False
7,Canadian,PER,0.0,2018,20.52358490566038,27.82547169811321,1017.5150943396228,36.94905660377359,2.471698113207547,False
7,Canadian,ERI,0.0,2018,20.52358490566038,27.82547169811321,1017.5150943396228,36.94905660377359,2.471698113207547,False
7,Canadian,VAN,0.0,2018,20.52358490566038,27.82547169811321,1017.5150943396228,36.94905660377359,2.471698113207547,False
7,Canadian,SIR,0.0,2018,20.52358490566038,27.82547169811321,1017.5150943396228,36.94905660377359,2.471698113207547,False
7,Canadian,ALO,0.0,2018,20.52358490566038,27.82547169811321,1017.5150943396228,36.94905660377359,2.471698113207547,False
7,Canadian,HAR,0.0,2018,20.52358490566038,27.82547169811321,1017.5150943396228,36.94905660377359,2.471698113207547,False
7,Canadian,STR,0.0,2018,20.52358490566038,27.82547169811321,1017.5150943396228,36.94905660377359,2.471698113207547,False
8,French,HAM,25.0,2018,24.54607843137256,49.049019607843135,966.2598039215684,42.03333333333334,1.815686274509804,False
8,French,VER,18.0,2018,24.54607843137256,49.049019607843135,966.2598039215684,42.03333333333334,1.815686274509804,False
8,French,RAI,15.0,2018,24.54607843137256,49.049019607843135,966.2598039215684,42.03333333333334,1.815686274509804,False
8,French,RIC,12.0,2018,24.54607843137256,49.049019607843135,966.2598039215684,42.03333333333334,1.815686274509804,False
8,French,VET,10.0,2018,24.54607843137256,49.049019607843135,966.2598039215684,42.03333333333334,1.815686274509804,False
8,French,MAG,8.0,2018,24.54607843137256,49.049019607843135,966.2598039215684,42.03333333333334,1.815686274509804,False
8,French,BOT,6.0,2018,24.54607843137256,49.049019607843135,966.2598039215684,42.03333333333334,1.815686274509804,False
8,French,SAI,4.0,2018,24.54607843137256,49.049019607843135,966.2598039215684,42.03333333333334,1.815686274509804,False
8,French,HUL,2.0,2018,24.54607843137256,49.049019607843135,966.2598039215684,42.03333333333334,1.815686274509804,False
8,French,LEC,1.0,2018,24.54607843137256,49.049019607843135,966.2598039215684,42.03333333333334,1.815686274509804,False
8,French,GRO,0.0,2018,24.54607843137256,49.049019607843135,966.2598039215684,42.03333333333334,1.815686274509804,False
8,French,VAN,0.0,2018,24.54607843137256,49.049019607843135,966.2598039215684,42.03333333333334,1.815686274509804,False
8,French,ERI,0.0,2018,24.54607843137256,49.049019607843135,966.2598039215684,42.03333333333334,1.815686274509804,False
8,French,HAR,0.0,2018,24.54607843137256,49.049019607843135,966.2598039215684,42.03333333333334,1.815686274509804,False
8,French,SIR,0.0,2018,24.54607843137256,49.049019607843135,966.2598039215684,42.03333333333334,1.815686274509804,False
8,French,ALO,0.0,2018,24.54607843137256,49.049019607843135,966.2598039215684,42.03333333333334,1.815686274509804,False
8,French,STR,0.0,2018,24.54607843137256,49.049019607843135,966.2598039215684,42.03333333333334,1.815686274509804,False
8,French,PER,0.0,2018,24.54607843137256,49.049019607843135,966.2598039215684,42.03333333333334,1.815686274509804,False
8,French,OCO,0.0,2018,24.54607843137256,49.049019607843135,966.2598039215684,42.03333333333334,1.815686274509804,False
8,French,GAS,0.0,2018,24.54607843137256,49.049019607843135,966.2598039215684,42.03333333333334,1.815686274509804,False
9,Austrian,VER,25.0,2018,23.176086956521743,37.141304347826086,936.1097826086956,45.87934782608695,2.4847826086956526,False
9,Austrian,RAI,18.0,2018,23.176086956521743,37.141304347826086,936.1097826086956,45.87934782608695,2.4847826086956526,False
9,Austrian,VET,15.0,2018,23.176086956521743,37.141304347826086,936.1097826086956,45.87934782608695,2.4847826086956526,False
9,Austrian,GRO,12.0,2018,23.176086956521743,37.141304347826086,936.1097826086956,45.87934782608695,2.4847826086956526,False
9,Austrian,MAG,10.0,2018,23.176086956521743,37.141304347826086,936.1097826086956,45.87934782608695,2.4847826086956526,False
9,Austrian,OCO,8.0,2018,23.176086956521743,37.141304347826086,936.1097826086956,45.87934782608695,2.4847826086956526,False
9,Austrian,PER,6.0,2018,23.176086956521743,37.141304347826086,936.1097826086956,45.87934782608695,2.4847826086956526,False
9,Austrian,ALO,4.0,2018,23.176086956521743,37.141304347826086,936.1097826086956,45.87934782608695,2.4847826086956526,False
9,Austrian,LEC,2.0,2018,23.176086956521743,37.141304347826086,936.1097826086956,45.87934782608695,2.4847826086956526,False
9,Austrian,ERI,1.0,2018,23.176086956521743,37.141304347826086,936.1097826086956,45.87934782608695,2.4847826086956526,False
9,Austrian,GAS,0.0,2018,23.176086956521743,37.141304347826086,936.1097826086956,45.87934782608695,2.4847826086956526,False
9,Austrian,SAI,0.0,2018,23.176086956521743,37.141304347826086,936.1097826086956,45.87934782608695,2.4847826086956526,False
9,Austrian,SIR,0.0,2018,23.176086956521743,37.141304347826086,936.1097826086956,45.87934782608695,2.4847826086956526,False
9,Austrian,STR,0.0,2018,23.176086956521743,37.141304347826086,936.1097826086956,45.87934782608695,2.4847826086956526,False
9,Austrian,VAN,0.0,2018,23.176086956521743,37.141304347826086,936.1097826086956,45.87934782608695,2.4847826086956526,False
9,Austrian,HAM,0.0,2018,23.176086956521743,37.141304347826086,936.1097826086956,45.87934782608695,2.4847826086956526,False
9,Austrian,HAR,0.0,2018,23.176086956521743,37.141304347826086,936.1097826086956,45.87934782608695,2.4847826086956526,False
9,Austrian,RIC,0.0,2018,23.176086956521743,37.141304347826086,936.1097826086956,45.87934782608695,2.4847826086956526,False
9,Austrian,BOT,0.0,2018,23.176086956521743,37.141304347826086,936.1097826086956,45.87934782608695,2.4847826086956526,False
9,Austrian,HUL,0.0,2018,23.176086956521743,37.141304347826086,936.1097826086956,45.87934782608695,2.4847826086956526,False
10,British,VET,25.0,2018,27.43163265306122,38.73979591836735,1008.3040816326528,52.16938775510204,1.4612244897959183,False
10,British,HAM,18.0,2018,27.43163265306122,38.73979591836735,1008.3040816326528,52.16938775510204,1.4612244897959183,False
10,British,RAI,15.0,2018,27.43163265306122,38.73979591836735,1008.3040816326528,52.16938775510204,1.4612244897959183,False
10,British,BOT,12.0,2018,27.43163265306122,38.73979591836735,1008.3040816326528,52.16938775510204,1.4612244897959183,False
10,British,RIC,10.0,2018,27.43163265306122,38.73979591836735,1008.3040816326528,52.16938775510204,1.4612244897959183,False
10,British,HUL,8.0,2018,27.43163265306122,38.73979591836735,1008.3040816326528,52.16938775510204,1.4612244897959183,False
10,British,OCO,6.0,2018,27.43163265306122,38.73979591836735,1008.3040816326528,52.16938775510204,1.4612244897959183,False
10,British,ALO,4.0,2018,27.43163265306122,38.73979591836735,1008.3040816326528,52.16938775510204,1.4612244897959183,False
10,British,MAG,2.0,2018,27.43163265306122,38.73979591836735,1008.3040816326528,52.16938775510204,1.4612244897959183,False
10,British,PER,1.0,2018,27.43163265306122,38.73979591836735,1008.3040816326528,52.16938775510204,1.4612244897959183,False
10,British,VAN,0.0,2018,27.43163265306122,38.73979591836735,1008.3040816326528,52.16938775510204,1.4612244897959183,False
10,British,STR,0.0,2018,27.43163265306122,38.73979591836735,1008.3040816326528,52.16938775510204,1.4612244897959183,False
10,British,GAS,0.0,2018,27.43163265306122,38.73979591836735,1008.3040816326528,52.16938775510204,1.4612244897959183,False
10,British,SIR,0.0,2018,27.43163265306122,38.73979591836735,1008.3040816326528,52.16938775510204,1.4612244897959183,False
10,British,VER,0.0,2018,27.43163265306122,38.73979591836735,1008.3040816326528,52.16938775510204,1.4612244897959183,False
10,British,GRO,0.0,2018,27.43163265306122,38.73979591836735,1008.3040816326528,52.16938775510204,1.4612244897959183,False
10,British,SAI,0.0,2018,27.43163265306122,38.73979591836735,1008.3040816326528,52.16938775510204,1.4612244897959183,False
10,British,ERI,0.0,2018,27.43163265306122,38.73979591836735,1008.3040816326528,52.16938775510204,1.4612244897959183,False
10,British,LEC,0.0,2018,27.43163265306122,38.73979591836735,1008.3040816326528,52.16938775510204,1.4612244897959183,False
10,British,HAR,0.0,2018,27.43163265306122,38.73979591836735,1008.3040816326528,52.16938775510204,1.4612244897959183,False
11,German,HAM,26.0,2018,26.40192307692308,54.80769230769231,1001.4,40.66826923076923,2.0086538461538463,False
11,German,BOT,18.0,2018,26.40192307692308,54.80769230769231,1001.4,40.66826923076923,2.0086538461538463,False
11,German,RAI,,2018,26.40192307692308,54.80769230769231,1001.4,40.66826923076923,2.0086538461538463,False
11,German,VER,20.0,2018,26.40192307692308,54.80769230769231,1001.4,40.66826923076923,2.0086538461538463,False
11,German,HUL,,2018,26.40192307692308,54.80769230769231,1001.4,40.66826923076923,2.0086538461538463,False
11,German,GRO,,2018,26.40192307692308,54.80769230769231,1001.4,40.66826923076923,2.0086538461538463,False
11,German,PER,10.0,2018,26.40192307692308,54.80769230769231,1001.4,40.66826923076923,2.0086538461538463,False
11,German,OCO,7.0,2018,26.40192307692308,54.80769230769231,1001.4,40.66826923076923,2.0086538461538463,False
11,German,ERI,,2018,26.40192307692308,54.80769230769231,1001.4,40.66826923076923,2.0086538461538463,False
11,German,HAR,,2018,26.40192307692308,54.80769230769231,1001.4,40.66826923076923,2.0086538461538463,False
11,German,MAG,2.0,2018,26.40192307692308,54.80769230769231,1001.4,40.66826923076923,2.0086538461538463,False
11,German,SAI,6.0,2018,26.40192307692308,54.80769230769231,1001.4,40.66826923076923,2.0086538461538463,False
11,German,VAN,,2018,26.40192307692308,54.80769230769231,1001.4,40.66826923076923,2.0086538461538463,False
11,German,GAS,0.0,2018,26.40192307692308,54.80769230769231,1001.4,40.66826923076923,2.0086538461538463,False
11,German,LEC,7.0,2018,26.40192307692308,54.80769230769231,1001.4,40.66826923076923,2.0086538461538463,False
11,German,ALO,0.0,2018,26.40192307692308,54.80769230769231,1001.4,40.66826923076923,2.0086538461538463,False
11,German,STR,0.0,2018,26.40192307692308,54.80769230769231,1001.4,40.66826923076923,2.0086538461538463,False
11,German,VET,0.0,2018,26.40192307692308,54.80769230769231,1001.4,40.66826923076923,2.0086538461538463,False
11,German,SIR,,2018,26.40192307692308,54.80769230769231,1001.4,40.66826923076923,2.0086538461538463,False
11,German,RIC,0.0,2018,26.40192307692308,54.80769230769231,1001.4,40.66826923076923,2.0086538461538463,False
12,Hungarian,HAM,25.0,2018,33.75887850467289,33.00654205607477,983.5271028037382,51.08971962616822,1.1429906542056074,False
12,Hungarian,VET,18.0,2018,33.75887850467289,33.00654205607477,983.5271028037382,51.08971962616822,1.1429906542056074,False
12,Hungarian,RAI,15.0,2018,33.75887850467289,33.00654205607477,983.5271028037382,51.08971962616822,1.1429906542056074,False
12,Hungarian,RIC,12.0,2018,33.75887850467289,33.00654205607477,983.5271028037382,51.08971962616822,1.1429906542056074,False
12,Hungarian,BOT,10.0,2018,33.75887850467289,33.00654205607477,983.5271028037382,51.08971962616822,1.1429906542056074,False
12,Hungarian,GAS,8.0,2018,33.75887850467289,33.00654205607477,983.5271028037382,51.08971962616822,1.1429906542056074,False
12,Hungarian,MAG,6.0,2018,33.75887850467289,33.00654205607477,983.5271028037382,51.08971962616822,1.1429906542056074,False
12,Hungarian,ALO,4.0,2018,33.75887850467289,33.00654205607477,983.5271028037382,51.08971962616822,1.1429906542056074,False
12,Hungarian,SAI,2.0,2018,33.75887850467289,33.00654205607477,983.5271028037382,51.08971962616822,1.1429906542056074,False
12,Hungarian,GRO,1.0,2018,33.75887850467289,33.00654205607477,983.5271028037382,51.08971962616822,1.1429906542056074,False
12,Hungarian,HAR,0.0,2018,33.75887850467289,33.00654205607477,983.5271028037382,51.08971962616822,1.1429906542056074,False
12,Hungarian,HUL,0.0,2018,33.75887850467289,33.00654205607477,983.5271028037382,51.08971962616822,1.1429906542056074,False
12,Hungarian,OCO,0.0,2018,33.75887850467289,33.00654205607477,983.5271028037382,51.08971962616822,1.1429906542056074,False
