,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
42,384.12,295.57,1302.64,537.19,238.6,646.38,156.98,484.63,892.56,729.0,640.97,,440.32,479.01,255.9,508.13,738.06,430.94,95.26
43,559.34,220.95,907.58,485.1,508.43,568.54,348.51,179.54,748.53,669.22,434.46,,658.11,110.85,1360.86,445.15,554.6,500.84,814.57
44,471.86,235.18,584.89,198.15,421.31,422.48,300.72,456.82,644.33,844.97,961.0,,614.16,118.75,465.0,56.47,665.7,623.9,725.95
45,44.66,82.91,356.79,71.46,352.63,568.4,250.17,293.09,521.95,911.22,862.3,,523.06,132.39,1895.99,60.3,486.79,191.1,576.34
46,900.73,486.59,54.23,46.99,297.79,464.39,202.69,716.07,589.09,1038.23,697.49,,1064.38,56.68,1635.88,261.86,277.62,96.03,98.79
47,914.63,246.74,709.63,363.77,466.13,565.9,490.19,529.89,442.63,1078.15,550.89,,1110.93,303.36,683.26,205.5,555.1,4.04,117.77
48,745.63,146.86,565.9,238.3,403.93,536.2,431.15,383.75,848.46,541.75,385.35,,1211.67,2423.12,697.05,126.34,464.16,300.55,577.29
49,573.5,139.77,1406.78,184.96,46.43,429.16,132.51,771.79,744.84,481.07,121.26,,1267.02,2314.4,691.33,185.87,545.08,333.05,498.62
50,438.84,682.72,391.88,585.58,258.35,245.17,239.87,703.81,498.79,679.11,743.93,,417.36,1026.68,450.82,661.36,377.12,246.1,53.44
51,329.71,357.25,271.27,446.35,216.53,613.31,284.61,633.24,672.61,560.84,561.0,,528.08,698.82,1327.51,434.29,507.07,220.2,138.25
52,391.28,652.98,45.04,209.13,154.54,430.28,129.49,704.23,589.61,653.82,593.19,,640.23,193.32,1212.42,467.24,409.88,63.05,27.5
53,549.0,584.89,314.28,698.88,1096.63,352.79,4.7,266.34,312.28,862.2,529.29,,697.42,521.67,972.79,313.51,585.64,403.29,187.57
54,447.87,384.28,243.99,605.26,955.52,91.24,392.17,37.83,1227.02,863.28,152.55,,587.82,262.55,1082.18,689.25,491.92,453.38,108.46
55,1030.08,327.95,179.05,168.55,698.91,321.33,782.06,480.11,742.13,646.16,911.68,,369.77,1096.63,1107.48,612.16,413.41,288.43,61.21
56,1138.12,475.0,768.92,124.2,614.87,252.9,562.3,276.76,432.08,923.99,737.49,,664.63,502.28,982.08,531.3,537.19,330.6,386.13
57,1234.23,230.1,156.9,526.38,255.59,496.72,447.35,176.9,968.71,836.11,517.2,,545.09,628.32,930.87,391.96,501.72,245.48,322.02
58,1147.84,174.86,435.86,338.58,306.44,418.75,341.15,726.94,300.33,557.11,478.08,,438.25,1006.85,821.47,564.13,134.89,639.05,255.6
59,221.19,52.56,337.75,519.04,802.0,355.82,287.99,386.54,237.04,794.57,308.0,,252.92,777.48,137.55,509.27,9.4,460.89,334.58
60,146.73,384.62,118.11,32.3,714.67,526.98,567.12,288.39,347.86,829.44,889.2,,612.2,676.99,658.02,462.18,475.11,390.04,281.81
