,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
103,401.47,508.81,435.48,,,,,,,,,,,,,,,,
104,128.91,416.95,818.18,,,,,,,,,,,,,,,,
105,448.88,145.01,721.14,,,,,,,,,,,,,,,,
106,291.97,442.94,614.08,,,,,,,,,,,,,,,,
107,139.94,261.48,349.44,,,,,,,,,,,,,,,,
108,737.59,187.84,2615.48,,,,,,,,,,,,,,,,
109,639.27,852.17,2635.27,,,,,,,,,,,,,,,,
110,502.96,644.28,2675.87,,,,,,,,,,,,,,,,
111,400.28,539.37,2695.5,,,,,,,,,,,,,,,,
112,450.14,449.75,2790.16,,,,,,,,,,,,,,,,
113,351.44,415.63,2788.41,,,,,,,,,,,,,,,,
114,1330.28,318.62,580.92,,,,,,,,,,,,,,,,
115,1233.58,238.85,469.03,,,,,,,,,,,,,,,,
116,1001.05,152.63,188.18,,,,,,,,,,,,,,,,
117,602.82,225.81,887.89,,,,,,,,,,,,,,,,
118,336.84,167.32,773.65,,,,,,,,,,,,,,,,
119,1394.5,553.51,577.81,,,,,,,,,,,,,,,,
120,1142.46,370.36,273.65,,,,,,,,,,,,,,,,
121,727.99,275.37,517.19,,,,,,,,,,,,,,,,
122,279.65,205.81,198.67,,,,,,,,,,,,,,,,
123,372.49,355.31,443.58,,,,,,,,,,,,,,,,
124,774.5,228.5,316.47,,,,,,,,,,,,,,,,
125,441.97,321.34,1199.91,,,,,,,,,,,,,,,,
126,159.24,246.22,1110.28,,,,,,,,,,,,,,,,
127,358.97,115.84,938.61,,,,,,,,,,,,,,,,
128,267.9,656.92,633.44,,,,,,,,,,,,,,,,
129,1328.65,572.77,528.52,,,,,,,,,,,,,,,,
130,1205.97,372.56,700.5,,,,,,,,,,,,,,,,
131,1012.58,280.03,498.42,,,,,,,,,,,,,,,,
132,760.36,208.46,165.19,,,,,,,,,,,,,,,,
133,922.02,122.92,331.97,,,,,,,,,,,,,,,,
134,540.4,2831.28,260.84,,,,,,,,,,,,,,,,
135,1116.92,2861.99,210.01,,,,,,,,,,,,,,,,
136,990.82,2808.31,347.48,,,,,,,,,,,,,,,,
137,579.07,2745.25,173.19,,,,,,,,,,,,,,,,
138,172.08,2676.42,98.4,,,,,,,,,,,,,,,,
139,2598.46,266.64,24.33,,,,,,,,,,,,,,,,
140,2650.53,176.65,310.6,,,,,,,,,,,,,,,,
141,2740.66,31.75,241.6,,,,,,,,,,,,,,,,
142,2920.77,888.76,224.11,,,,,,,,,,,,,,,,
143,2997.15,705.89,155.0,,,,,,,,,,,,,,,,
144,2776.05,550.6,693.59,,,,,,,,,,,,,,,,
145,502.78,91.48,602.29,,,,,,,,,,,,,,,,
146,280.86,188.35,515.65,,,,,,,,,,,,,,,,
147,2002.53,151.2,298.21,,,,,,,,,,,,,,,,
148,1251.81,13.4,99.73,,,,,,,,,,,,,,,,
149,846.64,425.7,380.42,,,,,,,,,,,,,,,,
150,789.69,230.4,287.05,,,,,,,,,,,,,,,,
151,412.05,9.06,197.72,,,,,,,,,,,,,,,,
152,752.34,849.32,2843.37,,,,,,,,,,,,,,,,
153,503.81,697.24,883.62,,,,,,,,,,,,,,,,
154,365.56,591.84,771.8,,,,,,,,,,,,,,,,
155,1631.6,29.74,655.38,,,,,,,,,,,,,,,,
156,890.66,1379.0,538.27,,,,,,,,,,,,,,,,
157,823.07,1935.41,384.58,,,,,,,,,,,,,,,,
158,623.23,2011.27,945.26,,,,,,,,,,,,,,,,
159,577.97,1857.78,727.99,,,,,,,,,,,,,,,,
160,2409.75,426.7,634.19,,,,,,,,,,,,,,,,
161,2227.25,110.07,469.56,,,,,,,,,,,,,,,,
162,1566.96,52.8,485.96,,,,,,,,,,,,,,,,
163,470.55,6.94,416.05,,,,,,,,,,,,,,,,
164,384.42,253.36,313.14,,,,,,,,,,,,,,,,
165,319.64,181.48,455.39,,,,,,,,,,,,,,,,
166,250.09,326.01,381.82,,,,,,,,,,,,,,,,
167,189.59,165.98,1119.52,,,,,,,,,,,,,,,,
168,472.39,320.69,1022.23,,,,,,,,,,,,,,,,
169,369.13,252.83,839.33,,,,,,,,,,,,,,,,
170,459.1,455.74,423.78,,,,,,,,,,,,,,,,
171,370.37,268.83,809.2,,,,,,,,,,,,,,,,
172,435.13,194.4,582.18,,,,,,,,,,,,,,,,
173,332.41,47.12,488.11,,,,,,,,,,,,,,,,
174,31.65,816.77,302.79,,,,,,,,,,,,,,,,
175,721.19,711.82,2754.21,,,,,,,,,,,,,,,,
176,622.99,616.69,2780.09,,,,,,,,,,,,,,,,
177,106.19,528.58,2829.06,,,,,,,,,,,,,,,,
178,473.15,462.52,2840.78,,,,,,,,,,,,,,,,
179,352.85,277.89,2899.07,,,,,,,,,,,,,,,,
180,435.9,200.54,855.12,,,,,,,,,,,,,,,,
181,336.53,114.2,1402.28,,,,,,,,,,,,,,,,
182,2022.69,33.57,568.24,,,,,,,,,,,,,,,,
183,2369.17,1006.74,484.39,,,,,,,,,,,,,,,,
184,2691.71,614.58,332.55,,,,,,,,,,,,,,,,
185,754.11,483.37,405.16,,,,,,,,,,,,,,,,
186,647.7,400.82,676.2,,,,,,,,,,,,,,,,
187,551.51,264.15,467.71,,,,,,,,,,,,,,,,
188,345.24,61.5,460.48,,,,,,,,,,,,,,,,
189,707.54,765.83,340.78,,,,,,,,,,,,,,,,
190,606.86,592.06,223.46,,,,,,,,,,,,,,,,
191,682.38,443.68,1274.92,,,,,,,,,,,,,,,,
192,491.42,98.37,1162.24,,,,,,,,,,,,,,,,
193,269.95,425.85,970.76,,,,,,,,,,,,,,,,
194,145.32,196.55,724.96,,,,,,,,,,,,,,,,
195,346.09,331.78,631.17,,,,,,,,,,,,,,,,
196,185.65,248.16,555.82,,,,,,,,,,,,,,,,
197,1040.63,36.21,352.61,,,,,,,,,,,,,,,,
198,936.95,985.7,2031.85,,,,,,,,,,,,,,,,
199,752.29,832.95,625.9,,,,,,,,,,,,,,,,
200,880.14,691.58,366.41,,,,,,,,,,,,,,,,
201,235.04,288.99,247.07,,,,,,,,,,,,,,,,
202,903.64,677.76,188.09,,,,,,,,,,,,,,,,
203,679.91,479.9,134.96,,,,,,,,,,,,,,,,
204,500.5,313.68,257.91,,,,,,,,,,,,,,,,
205,2624.4,29.52,192.18,,,,,,,,,,,,,,,,
206,2663.4,2704.65,245.82,,,,,,,,,,,,,,,,
207,2826.79,2752.3,376.92,,,,,,,,,,,,,,,,
208,2775.81,2774.96,304.63,,,,,,,,,,,,,,,,
209,467.54,2795.09,123.91,,,,,,,,,,,,,,,,
210,391.33,2841.67,323.17,,,,,,,,,,,,,,,,
211,266.64,2744.67,246.22,,,,,,,,,,,,,,,,
212,806.51,2800.78,180.07,,,,,,,,,,,,,,,,
213,700.39,422.23,734.91,,,,,,,,,,,,,,,,
214,623.47,224.41,641.77,,,,,,,,,,,,,,,,
215,406.36,941.74,556.16,,,,,,,,,,,,,,,,
216,878.08,754.12,354.3,,,,,,,,,,,,,,,,
217,313.42,669.44,256.85,,,,,,,,,,,,,,,,
218,386.84,91.32,153.05,,,,,,,,,,,,,,,,
219,7.93,365.15,356.42,,,,,,,,,,,,,,,,
220,277.87,260.99,261.44,,,,,,,,,,,,,,,,
221,1019.81,140.79,2945.99,,,,,,,,,,,,,,,,
222,926.38,382.53,672.95,,,,,,,,,,,,,,,,
223,777.32,277.87,577.75,,,,,,,,,,,,,,,,
224,585.83,22.33,495.29,,,,,,,,,,,,,,,,
225,693.97,1092.46,407.61,,,,,,,,,,,,,,,,
226,320.45,933.25,229.6,,,,,,,,,,,,,,,,
227,2409.56,795.85,855.78,,,,,,,,,,,,,,,,
228,2343.75,463.49,742.69,,,,,,,,,,,,,,,,
229,2286.25,423.47,552.76,,,,,,,,,,,,,,,,
230,1939.54,184.24,394.02,,,,,,,,,,,,,,,,
231,536.97,1754.72,231.55,,,,,,,,,,,,,,,,
232,367.41,1675.0,461.81,,,,,,,,,,,,,,,,
233,362.15,1622.71,279.71,,,,,,,,,,,,,,,,
234,295.7,1584.64,260.17,,,,,,,,,,,,,,,,
235,228.0,508.76,409.3,,,,,,,,,,,,,,,,
236,168.73,139.81,210.59,,,,,,,,,,,,,,,,
237,488.64,83.92,1286.42,,,,,,,,,,,,,,,,
238,382.54,397.61,1043.88,,,,,,,,,,,,,,,,
239,287.9,211.45,940.02,,,,,,,,,,,,,,,,
240,473.62,227.14,714.31,,,,,,,,,,,,,,,,
241,313.11,513.94,643.98,,,,,,,,,,,,,,,,
242,416.38,345.91,399.9,,,,,,,,,,,,,,,,
243,397.07,399.35,1123.56,,,,,,,,,,,,,,,,
244,146.38,225.07,889.24,,,,,,,,,,,,,,,,
245,821.66,152.65,786.19,,,,,,,,,,,,,,,,
246,715.88,841.46,434.9,,,,,,,,,,,,,,,,
247,529.93,731.08,2733.9,,,,,,,,,,,,,,,,
248,564.22,629.31,2774.44,,,,,,,,,,,,,,,,
249,453.91,445.83,2815.04,,,,,,,,,,,,,,,,
250,354.3,515.11,2875.83,,,,,,,,,,,,,,,,
251,486.04,308.02,514.05,,,,,,,,,,,,,,,,
252,385.43,203.91,269.15,,,,,,,,,,,,,,,,
253,2094.7,233.0,1128.51,,,,,,,,,,,,,,,,
254,1006.93,153.61,1024.02,,,,,,,,,,,,,,,,
255,645.78,69.4,755.5,,,,,,,,,,,,,,,,
256,498.68,242.09,490.08,,,,,,,,,,,,,,,,
257,333.72,830.55,378.63,,,,,,,,,,,,,,,,
258,888.76,715.89,289.19,,,,,,,,,,,,,,,,
259,659.38,537.32,1207.71,,,,,,,,,,,,,,,,
260,296.92,394.96,1096.9,,,,,,,,,,,,,,,,
261,696.76,254.76,925.62,,,,,,,,,,,,,,,,
262,527.32,143.32,620.76,,,,,,,,,,,,,,,,
263,304.63,529.46,419.05,,,,,,,,,,,,,,,,
264,86.14,362.91,1655.69,,,,,,,,,,,,,,,,
265,307.37,217.15,677.76,,,,,,,,,,,,,,,,
266,202.48,419.58,427.82,,,,,,,,,,,,,,,,
267,874.56,12.61,628.26,,,,,,,,,,,,,,,,
268,780.75,422.73,267.19,,,,,,,,,,,,,,,,
269,594.97,272.13,208.6,,,,,,,,,,,,,,,,
270,400.57,12.17,47.4,,,,,,,,,,,,,,,,
271,402.5,369.63,322.96,,,,,,,,,,,,,,,,
272,312.73,313.83,234.93,,,,,,,,,,,,,,,,
273,2704.65,184.69,196.09,,,,,,,,,,,,,,,,
274,2730.15,150.08,292.46,,,,,,,,,,,,,,,,
275,2754.21,842.89,230.65,,,,,,,,,,,,,,,,
276,2814.01,746.98,232.0,,,,,,,,,,,,,,,,
277,2774.85,1333.8,159.32,,,,,,,,,,,,,,,,
278,739.34,464.49,96.2,,,,,,,,,,,,,,,,
279,532.61,289.79,702.67,,,,,,,,,,,,,,,,
280,245.67,256.46,610.43,,,,,,,,,,,,,,,,
281,1262.28,172.08,524.11,,,,,,,,,,,,,,,,
282,1153.76,2679.85,359.89,,,,,,,,,,,,,,,,
283,1031.62,2702.31,263.09,,,,,,,,,,,,,,,,
284,519.4,2745.88,161.17,,,,,,,,,,,,,,,,
285,370.36,2785.3,270.32,,,,,,,,,,,,,,,,
286,455.58,2831.01,177.0,,,,,,,,,,,,,,,,
287,542.64,2742.3,94.41,,,,,,,,,,,,,,,,
288,456.81,2754.77,821.56,,,,,,,,,,,,,,,,
289,327.04,2802.19,613.62,,,,,,,,,,,,,,,,
290,121.58,393.15,566.04,,,,,,,,,,,,,,,,
291,221.39,250.34,494.94,,,,,,,,,,,,,,,,
292,459.5,833.93,358.59,,,,,,,,,,,,,,,,
293,1232.83,756.34,824.32,,,,,,,,,,,,,,,,
294,1032.51,558.7,616.72,,,,,,,,,,,,,,,,
295,867.3,308.46,528.79,,,,,,,,,,,,,,,,
296,1184.72,324.83,295.54,,,,,,,,,,,,,,,,
297,693.97,23.36,294.6,,,,,,,,,,,,,,,,
298,555.76,327.03,676.2,,,,,,,,,,,,,,,,
299,442.48,21.24,592.28,,,,,,,,,,,,,,,,
300,1942.76,1101.91,376.0,,,,,,,,,,,,,,,,
301,1789.27,1055.31,377.78,,,,,,,,,,,,,,,,
302,1750.48,285.69,299.8,,,,,,,,,,,,,,,,
303,1586.36,959.22,162.67,,,,,,,,,,,,,,,,
304,572.71,941.07,1107.77,,,,,,,,,,,,,,,,
305,302.79,2178.58,903.93,,,,,,,,,,,,,,,,
306,281.39,2085.59,726.86,,,,,,,,,,,,,,,,
307,212.19,1577.71,664.69,,,,,,,,,,,,,,,,
308,152.46,200.53,464.15,,,,,,,,,,,,,,,,
309,462.55,142.64,966.3,,,,,,,,,,,,,,,,
310,360.29,87.28,822.79,,,,,,,,,,,,,,,,
311,570.16,428.47,611.95,,,,,,,,,,,,,,,,
312,476.82,324.35,350.43,,,,,,,,,,,,,,,,
313,387.84,148.96,2623.24,,,,,,,,,,,,,,,,
314,342.15,149.11,2637.88,,,,,,,,,,,,,,,,
315,465.41,321.96,2665.46,,,,,,,,,,,,,,,,
316,272.35,422.88,2699.08,,,,,,,,,,,,,,,,
317,119.94,248.44,2733.54,,,,,,,,,,,,,,,,
318,727.78,692.98,2866.21,,,,,,,,,,,,,,,,
319,629.86,600.74,558.46,,,,,,,,,,,,,,,,
320,594.97,512.54,390.0,,,,,,,,,,,,,,,,
321,485.71,340.99,854.91,,,,,,,,,,,,,,,,
322,385.02,241.12,650.16,,,,,,,,,,,,,,,,
323,458.31,141.88,564.55,,,,,,,,,,,,,,,,
324,357.42,60.62,283.45,,,,,,,,,,,,,,,,
325,1268.1,733.54,412.76,,,,,,,,,,,,,,,,
326,586.32,623.18,255.16,,,,,,,,,,,,,,,,
327,307.37,499.97,1378.56,,,,,,,,,,,,,,,,
328,85.07,411.25,1261.29,,,,,,,,,,,,,,,,
329,1087.16,274.43,1060.23,,,,,,,,,,,,,,,,
330,839.6,69.78,974.68,,,,,,,,,,,,,,,,
331,468.14,625.84,757.63,,,,,,,,,,,,,,,,
332,342.75,535.32,954.68,,,,,,,,,,,,,,,,
333,285.32,375.03,797.2,,,,,,,,,,,,,,,,
334,128.84,110.45,535.98,,,,,,,,,,,,,,,,
335,330.07,86.71,445.04,,,,,,,,,,,,,,,,
336,244.01,475.46,273.23,,,,,,,,,,,,,,,,
337,1049.59,140.97,429.05,,,,,,,,,,,,,,,,
338,855.77,467.63,262.49,,,,,,,,,,,,,,,,
339,905.71,300.18,199.77,,,,,,,,,,,,,,,,
340,610.74,158.34,265.19,,,,,,,,,,,,,,,,
341,1073.02,842.17,184.05,,,,,,,,,,,,,,,,
342,829.1,440.45,105.78,,,,,,,,,,,,,,,,
343,506.76,516.42,137.06,,,,,,,,,,,,,,,,
344,2117.84,333.26,341.46,,,,,,,,,,,,,,,,
345,2651.34,593.93,277.0,,,,,,,,,,,,,,,,
346,2737.35,497.34,271.06,,,,,,,,,,,,,,,,
347,2856.81,322.6,199.32,,,,,,,,,,,,,,,,
348,,162.24,755.66,,,,,,,,,,,,,,,,
349,,2672.98,674.24,,,,,,,,,,,,,,,,
350,,2695.51,584.32,,,,,,,,,,,,,,,,
351,,2740.47,410.92,,,,,,,,,,,,,,,,
