,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
138,158.28,472.17,133.56,474.08,270.09,690.62,757.87,660.15,221.66,,167.83,132.68,,,955.48,73.9,282.44,585.45,
139,132.52,390.12,416.87,792.58,811.33,384.56,438.99,384.71,634.67,,340.4,489.81,,,765.38,127.55,230.57,503.63,
140,272.52,559.03,263.59,1333.88,584.35,238.76,235.47,882.26,549.56,,382.33,284.42,,,903.36,749.2,148.87,772.26,
141,1373.61,490.34,174.29,1406.96,486.91,501.17,435.98,789.73,302.65,,619.19,199.87,,,765.27,600.89,78.46,1128.76,
142,1521.67,865.04,569.79,638.28,584.22,357.47,805.59,409.82,851.42,,525.66,429.66,,,299.28,881.24,399.1,1029.85,
143,1708.65,725.88,396.35,413.24,563.94,198.02,316.53,982.34,1051.04,,456.62,384.28,,,217.19,584.92,212.21,576.05,
144,1679.77,1595.73,657.81,1319.1,866.81,386.71,849.59,641.01,858.35,,1775.76,289.36,,,721.26,503.08,538.98,519.34,
145,530.8,1581.91,570.9,1218.67,1566.87,310.79,568.8,660.8,680.56,,1735.65,188.67,,,708.34,403.35,459.22,218.01,
146,338.3,604.85,487.33,450.97,1545.92,239.02,492.4,488.49,454.47,,1569.95,585.45,,,649.06,331.36,767.19,876.83,
147,693.66,416.88,1060.69,368.8,843.69,465.6,366.39,103.27,757.95,,594.94,334.67,,,812.22,449.92,1746.91,789.73,
148,95.91,1052.65,705.92,630.1,457.2,376.61,311.39,343.48,587.27,,482.88,792.76,,,728.72,355.94,1268.11,354.04,
149,208.26,862.57,349.93,550.25,458.51,153.9,272.64,530.89,327.46,,621.46,897.7,,,651.38,285.0,710.49,318.95,
150,489.61,627.39,448.89,478.67,486.26,455.12,629.86,591.86,179.75,,381.14,782.87,,,584.35,433.24,403.28,119.92,
151,219.01,398.17,164.52,353.46,382.02,215.52,536.79,499.8,877.52,,514.95,680.9,,,482.27,319.12,1043.17,492.96,
152,62.12,167.67,8.13,625.21,529.97,291.25,904.1,389.85,501.28,,461.08,589.04,,,505.02,285.9,616.55,328.81,
153,607.06,627.4,647.71,719.54,568.62,204.15,607.05,241.65,680.71,,395.43,507.75,,,610.43,199.71,350.52,315.1,
