,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0
0,97.03,115.05,378.76,843.04,391.41,577.05,353.77,726.96,582.41,933.23,580.21,978.86,,704.18,861.06,2693.07,,463.52,1958.8,446.55
1,1091.99,371.82,131.61,741.82,275.03,479.64,259.53,529.92,477.49,391.41,355.67,778.2,,588.44,521.1,1531.84,,369.27,900.65,260.62
2,916.37,141.0,413.16,572.63,182.6,311.56,87.54,110.71,300.5,265.54,184.7,439.48,,280.09,336.74,1446.55,,198.5,592.55,92.53
3,771.53,54.28,606.21,80.24,45.33,14.41,272.78,120.55,148.16,404.67,199.7,398.55,,308.43,16.44,1134.98,,131.05,66.72,454.42
4,654.67,1078.73,851.19,1240.7,193.8,204.69,70.94,347.43,41.55,429.22,375.41,298.03,,189.91,133.57,167.59,,28.7,1164.76,360.3
5,276.59,993.8,1111.01,155.23,449.96,393.44,340.98,298.19,76.27,340.01,824.58,154.33,,56.6,252.12,404.14,,393.76,812.63,923.07
6,62.92,920.2,197.71,692.09,356.55,296.73,190.55,277.77,404.67,672.4,390.74,562.15,,423.13,371.94,507.08,,318.02,367.8,808.64
7,449.18,745.82,109.98,423.13,572.69,225.83,494.45,57.48,367.71,481.51,327.57,321.68,,335.35,379.87,894.41,,671.45,258.18,704.64
8,258.91,548.1,554.56,1833.68,510.63,638.65,385.0,18.37,515.02,157.9,247.94,29.67,,771.82,602.02,791.51,,467.98,648.03,520.94
9,346.19,365.47,469.7,1670.8,402.33,539.42,407.75,626.41,342.49,444.85,329.48,704.0,,661.4,398.53,428.41,,215.73,341.53,341.75
10,1611.05,12.52,257.05,1126.53,279.56,748.71,259.86,491.77,628.28,368.79,159.1,614.27,,299.28,764.4,861.79,,132.33,1022.97,236.71
11,1838.05,27.57,1531.51,1034.6,168.64,554.78,77.26,306.17,412.34,167.05,93.86,543.96,,204.69,558.14,415.28,,66.22,909.81,536.62
12,78.15,376.47,610.91,874.62,768.13,956.66,486.56,165.65,223.92,236.68,572.73,425.78,,1292.69,461.56,273.9,,496.28,609.98,422.49
13,87.17,287.53,544.87,696.4,660.86,882.46,295.51,79.08,231.81,150.23,666.85,278.14,,1196.33,630.8,863.39,,419.83,601.35,227.69
14,589.22,130.35,91.19,787.34,386.47,449.52,217.75,65.75,149.64,2228.66,120.01,110.42,,1109.08,388.74,633.81,,169.09,380.21,1440.73
15,489.89,395.14,242.81,680.57,207.19,12.65,148.24,118.44,323.49,521.27,35.8,444.5,,1027.88,286.57,351.47,,62.63,158.04,42.84
16,397.84,326.71,386.3,174.68,450.97,110.23,163.99,43.81,152.12,334.01,36.07,352.47,,940.16,1729.28,156.35,,279.16,1065.98,135.05
17,271.84,754.31,321.2,1767.47,757.91,393.73,206.6,8.59,1590.19,275.57,98.05,269.59,,864.66,1525.48,567.9,,167.15,722.0,284.16
18,53.06,676.88,48.83,1664.03,142.23,272.71,289.62,693.09,1662.28,417.26,169.79,6.64,,785.29,1441.21,449.14,,89.27,324.48,154.69
19,141.39,617.36,831.33,287.53,39.24,177.15,68.58,575.68,2396.52,111.56,38.38,1267.74,,91.64,623.78,261.26,,513.73,6.36,323.87
20,53.58,493.06,723.0,116.59,58.84,139.07,39.68,398.95,1930.3,9.01,142.98,1063.18,,24.85,266.92,81.86,,238.87,508.38,232.17
21,396.72,1221.56,622.78,191.53,306.24,63.2,134.27,327.64,804.17,405.54,157.13,975.42,,36.52,142.68,144.6,,132.57,647.44,150.13
22,574.76,1034.71,280.56,1664.92,200.7,36.16,27.53,556.63,107.42,283.16,84.68,701.57,,231.32,65.9,2189.8,,7.06,777.28,565.99
23,695.7,352.82,24.59,1582.03,248.17,412.42,169.17,668.72,943.28,312.2,567.7,1533.0,,118.56,153.99,2005.96,,70.38,578.27,393.72
24,167.45,140.96,499.13,784.36,163.17,159.51,786.52,155.82,116.6,221.62,640.14,133.69,,24.0,234.83,523.29,,519.13,107.62,71.88
25,313.65,453.69,396.55,257.2,625.58,290.97,904.17,49.52,31.62,437.34,601.15,22.18,,343.45,368.91,214.94,,242.82,1195.49,17.51
26,178.39,241.28,256.79,223.8,162.24,196.68,220.62,209.61,458.92,100.79,426.82,11.57,,255.72,822.71,621.51,,509.69,1101.65,74.23
27,1329.9,131.32,700.72,24.85,62.99,39.22,404.75,97.35,201.7,320.49,274.98,472.07,,176.29,294.0,448.66,,326.26,1839.0,164.5
28,1413.6,415.76,536.48,133.29,1859.73,529.03,1115.13,757.31,409.69,24.19,116.55,112.9,,558.55,155.5,589.5,,235.18,2919.89,284.35
29,408.39,313.41,936.97,263.3,1615.81,280.25,1030.87,606.06,305.66,446.93,149.64,320.21,,300.56,30.7,677.79,,130.8,1244.02,283.17
30,307.76,141.16,1202.59,178.25,1308.72,169.25,263.56,542.53,52.07,276.43,700.98,143.16,,172.05,72.66,941.29,,584.96,229.8,446.55
31,122.02,415.94,174.79,100.45,721.0,146.15,952.05,384.57,488.2,1417.74,503.58,439.58,,73.68,303.58,298.57,,424.77,1423.93,260.62
32,46.26,439.54,253.84,540.1,512.7,50.78,727.76,351.25,310.59,1081.89,252.63,311.76,,17.51,193.8,1783.06,,702.74,1253.68,92.53
33,264.59,317.66,135.58,274.03,423.32,26.53,623.77,129.87,197.01,664.97,24.26,12.14,,130.35,476.65,811.94,,459.94,143.96,454.42
34,75.99,113.17,1.86,74.21,336.57,391.04,345.91,64.22,915.52,325.31,202.41,105.86,,39.11,276.4,920.03,,319.79,818.39,360.3
35,42.25,299.51,49.6,706.89,1012.43,301.74,1029.29,591.8,682.92,185.14,618.02,28.72,,35.57,614.64,2310.31,,97.7,528.73,923.07
36,54.09,108.67,95.24,803.68,847.15,229.01,776.01,484.62,597.73,1913.38,732.91,279.67,,293.24,367.69,2412.95,,383.47,564.18,808.64
37,368.62,487.77,88.68,208.36,1240.01,654.3,699.0,263.82,336.47,1699.2,739.99,228.54,,250.03,264.83,1780.02,,299.53,359.24,704.64
38,239.68,397.84,400.13,359.58,1082.08,523.75,1529.34,393.71,48.29,748.22,475.03,2071.35,,180.31,156.04,724.44,,188.44,793.44,520.94
39,174.6,208.78,307.84,827.33,409.12,293.25,1615.29,379.75,805.2,452.19,879.13,1953.71,,628.59,1404.03,293.69,,2017.39,628.65,341.75
40,736.6,318.99,152.13,551.64,289.26,170.0,223.48,225.13,298.97,1016.26,1339.4,1749.68,,259.21,1178.31,559.74,,2082.04,452.87,236.71
41,593.13,45.55,613.34,40.34,181.74,373.32,128.31,59.85,679.35,796.34,192.01,1661.34,,164.98,682.92,461.88,,1906.22,281.66,536.62
42,357.02,61.99,533.7,2626.56,47.49,414.18,56.49,1887.8,535.59,286.37,346.55,1583.0,,72.68,212.81,634.46,,418.42,1345.04,422.49
43,1254.52,247.68,324.62,772.65,89.7,338.91,321.29,1795.47,684.77,174.43,232.97,1915.0,,703.29,1861.68,49.47,,85.32,1735.05,227.69
44,1343.45,209.61,786.34,422.58,245.28,349.68,365.01,1558.6,1642.24,185.76,126.09,1752.68,,485.47,1762.59,685.01,,26.24,188.88,1440.73
45,309.19,86.76,381.62,1079.44,549.21,253.03,277.77,283.53,1599.39,749.1,419.88,1612.48,,397.58,1511.94,544.46,,320.29,1108.45,42.84
46,223.48,436.97,282.38,887.11,442.16,424.41,198.83,144.26,208.68,542.62,175.65,519.0,,395.98,897.24,1174.61,,284.26,891.77,135.05
