,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0
0,334.98,675.13,760.28,905.65,705.08,824.73,712.13,328.12,435.87,1005.74,508.04,921.88,,996.71,1066.01,861.29,953.64,980.59,1042.85,1003.76
1,119.54,569.75,677.95,736.51,537.85,746.98,509.65,252.6,186.53,1016.06,1440.39,814.2,,840.88,1012.4,770.76,771.5,803.68,949.44,859.84
2,702.17,323.5,465.42,682.06,319.04,486.11,426.15,591.32,893.33,746.31,907.7,441.18,,717.02,978.39,1110.5,541.26,580.02,795.26,758.19
3,460.58,912.88,372.99,1037.31,832.84,889.12,352.32,144.24,709.28,1041.76,904.21,858.87,,600.94,932.72,1007.23,294.09,737.07,1060.94,478.55
4,451.68,824.66,60.61,947.96,755.26,800.57,824.97,344.02,613.74,943.25,453.79,603.08,,379.35,467.39,440.02,1065.16,675.54,900.15,1300.97
5,75.94,744.08,579.95,794.74,488.3,507.34,753.07,192.1,1145.72,688.03,664.41,522.47,,8.55,1402.44,669.51,1224.29,640.57,834.1,1202.58
6,289.33,539.91,939.87,578.08,561.9,518.38,480.66,1015.12,1049.08,875.81,300.78,659.28,,592.85,1308.94,581.36,1092.84,577.1,634.89,984.86
7,35.42,587.77,836.94,517.27,274.81,435.02,472.77,819.01,817.42,764.71,1016.49,467.19,,1115.02,1157.92,815.37,977.03,327.04,542.69,801.53
8,217.2,516.17,654.89,172.15,521.62,1112.85,392.12,655.01,664.97,460.9,967.16,774.12,,896.63,1094.65,612.93,775.63,274.13,631.31,794.31
9,147.17,250.41,402.21,504.47,268.82,1074.16,321.69,451.92,430.46,809.98,519.29,676.47,,720.01,622.76,1185.34,695.04,791.43,535.39,592.2
10,60.13,706.39,481.66,409.77,961.76,1024.52,886.52,464.84,331.14,773.39,637.69,591.07,,673.85,389.96,892.26,492.97,351.44,947.44,346.5
11,1055.84,613.19,436.44,281.28,1027.68,1017.61,800.7,208.38,100.06,685.29,248.37,515.9,,497.13,458.46,780.38,309.56,514.54,869.88,785.76
12,254.17,396.32,349.39,550.07,942.6,962.09,453.25,684.32,790.18,609.21,612.04,453.21,,220.07,379.22,674.56,721.9,463.91,906.64,644.01
