,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0
0,872.89,200.88,621.68,238.19,502.51,571.19,606.38,548.74,911.75,255.59,189.81,1268.33,750.59,597.17,385.07,420.71,,721.54,108.71,906.39
1,778.33,2572.7,248.32,165.49,723.35,754.99,528.42,261.3,728.68,191.73,2124.57,1071.05,503.04,414.03,354.63,525.71,,603.46,649.8,697.04
2,619.79,87.39,2689.33,233.46,642.93,560.35,820.33,456.99,2627.8,433.18,2487.71,812.4,496.37,255.92,108.3,447.57,,373.23,385.1,19.16
3,325.76,25.19,2555.36,760.43,506.51,356.34,743.6,375.17,817.26,355.34,2161.38,402.52,368.79,865.99,276.25,380.85,,449.73,1610.25,280.82
4,224.06,1490.43,527.9,574.77,1125.43,813.23,663.31,1538.52,710.6,235.86,351.57,773.05,135.26,639.33,211.09,254.5,,340.51,760.43,1635.71
5,41.91,503.87,328.55,412.42,1020.68,695.41,518.21,1431.74,511.65,442.48,116.81,725.57,349.86,446.16,1819.66,1032.16,,162.14,471.87,1387.46
6,229.53,378.46,38.94,343.61,849.58,587.03,1455.8,1238.06,425.41,370.47,1973.1,445.4,189.87,214.23,1494.98,1021.91,,227.78,43.73,1277.94
7,389.43,904.6,2577.68,173.45,775.95,403.42,1655.87,1151.7,307.51,2419.73,1853.39,259.3,927.7,182.69,197.91,1018.91,,764.53,1137.87,1090.94
8,157.83,1591.86,2415.36,43.57,566.59,1161.16,1242.39,596.15,2554.78,2382.33,1251.12,265.01,777.93,1185.45,721.12,1026.04,,644.08,1028.96,377.01
9,2205.0,135.89,1024.63,1221.53,1770.04,1056.57,970.46,1146.58,2425.13,2335.82,1145.68,761.3,654.31,1072.14,454.52,821.57,,537.22,755.22,235.84
10,1540.98,331.86,1066.35,560.5,1692.13,1633.36,341.61,601.83,2302.56,921.12,349.44,486.66,429.43,859.92,274.78,743.94,,440.45,998.71,2221.79
11,1458.28,873.09,999.76,607.78,810.87,135.03,2399.38,919.28,1148.57,354.86,731.51,368.51,1693.57,770.86,193.35,602.29,,349.6,233.91,2278.96
12,6.37,873.14,814.36,439.15,874.17,948.78,1361.91,1452.65,937.07,1602.81,503.63,257.58,1460.69,450.51,64.13,1455.47,,1546.13,877.78,2444.57
13,1003.26,872.31,657.49,630.4,871.89,856.39,534.18,1626.15,666.74,777.34,163.65,94.39,1229.22,63.86,211.01,1379.01,,1448.1,873.41,1476.0
14,749.86,2377.01,462.56,506.63,2819.17,695.62,268.59,425.23,2283.86,692.24,40.42,840.21,275.59,1452.34,90.8,1315.63,,1112.87,2624.36,1385.06
15,428.35,282.21,1131.04,402.97,2382.77,631.63,1500.26,753.46,999.64,556.96,169.35,1720.14,349.26,1195.4,243.74,1165.63,,132.14,2582.1,1289.88
16,1104.84,342.62,906.83,2109.2,508.28,94.62,760.59,1337.1,610.62,869.49,49.51,1517.65,1009.41,843.27,226.1,1796.16,,1054.06,381.16,354.95
17,186.23,189.22,806.05,199.67,657.25,27.58,655.42,490.73,2005.48,1987.91,303.71,62.71,831.74,1597.96,121.57,1729.57,,583.33,1491.68,796.5
