,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
59,619.63,374.57,553.59,1010.98,,695.54,772.41,668.46,684.11,476.35,1052.88,596.45,1208.33,736.33,818.86,,851.75,1212.38,
60,407.16,974.81,380.78,888.83,,984.6,413.76,466.34,1231.49,748.68,857.68,425.34,936.31,550.03,625.92,,577.56,1122.08,
61,1025.23,839.42,112.36,462.74,,868.93,508.69,261.03,945.13,616.72,781.96,202.55,813.52,326.12,540.12,,863.62,895.92,
62,921.76,599.19,838.73,529.98,,760.5,762.9,611.71,692.84,493.71,630.05,801.54,702.88,555.11,379.47,,713.23,672.12,
63,514.26,395.16,523.99,1169.98,,562.56,514.93,842.8,818.87,704.85,1063.53,686.23,998.98,1162.22,1098.3,,871.09,770.54,
64,229.73,1018.83,375.2,925.2,,319.61,405.2,731.42,436.42,492.79,929.19,504.65,902.57,1027.21,969.54,,727.99,575.51,
65,452.83,915.68,101.86,604.43,,923.0,473.34,537.66,2695.34,572.51,552.08,290.68,472.77,893.57,735.85,,473.12,415.43,
66,171.95,734.16,334.84,343.23,,798.08,1038.0,453.16,2927.41,477.96,952.74,347.31,738.79,664.79,947.28,,689.15,201.39,
67,732.98,559.27,892.58,81.89,,356.03,808.67,187.62,2902.2,388.67,654.27,888.32,618.91,1119.76,779.97,,482.39,656.97,
68,599.85,108.03,671.07,2297.67,,257.9,610.41,848.84,564.98,239.21,1616.13,648.46,773.86,1011.54,991.11,,1056.14,1868.82,
69,476.52,963.4,385.17,708.43,,1050.11,337.27,745.4,2160.75,820.42,1381.18,277.0,654.72,911.66,896.4,,926.24,1421.36,
70,674.89,685.87,1032.73,257.9,,920.69,675.72,565.27,2400.7,691.38,1024.85,904.6,543.82,102.88,763.75,,808.67,1160.26,
71,370.71,564.52,782.81,1410.72,,803.06,551.34,307.36,2217.53,511.19,709.39,659.82,638.64,570.1,801.55,,697.38,816.63,
72,825.72,750.56,577.95,1269.21,,1119.76,1483.11,411.77,1154.88,1145.74,456.15,562.38,1384.17,545.07,1173.04,,422.35,546.24,
73,713.4,331.5,665.57,764.9,,926.86,1217.96,946.67,1002.78,1016.83,1470.43,706.49,1148.83,268.48,1022.86,,905.86,952.45,
74,515.78,858.86,441.6,472.41,,596.33,978.11,825.97,190.21,779.45,291.91,348.1,955.39,950.47,793.6,,746.91,788.57,
75,350.1,593.46,386.6,1217.22,,704.7,762.79,715.27,679.92,1099.11,2160.39,623.04,870.92,809.19,345.22,,636.05,347.86,
76,1857.44,489.94,759.5,1007.32,,559.27,396.16,263.13,582.92,885.52,2019.39,805.64,452.1,554.29,650.82,,454.79,777.91,
